DATE,TIME,TEMPERATURE,DEWPOT,HUMIDITY,WIND,WIND_SPEED,WIND_GUST,PRESSURE,PRECIPITATION,CONDITION,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7/19/2008,10:00 AM,68,57,68,WSW,15,0,29.57,0,1,3.672,0.276,235.75,15.6,0,39,17
7/19/2008,10:30 AM,68,59,73,SW,13,0,29.57,0,1,0.146,0,240.02,0.6,0,0,0
7/19/2008,11:00 AM,68,59,73,WSW,14,0,29.57,0,1,4.746,0.364,234.26,20.2,37,36,0
7/19/2008,11:30 AM,66,57,73,WSW,16,0,29.57,0,1,3.594,0.646,237.18,15.4,38,5,1
7/19/2008,12:00 PM,66,61,83,WSW,13,0,29.57,0,1,0.71,0.246,238.56,3.2,0,0,0
7/19/2008,12:30 PM,68,61,78,SW,13,0,29.57,0,1,1.308,0.298,238.11,5.6,0,0,11
7/19/2008,1:00 PM,68,59,73,WSW,16,28,29.57,0,1,2.602,0.162,237.22,11,38,1,1
7/19/2008,1:30 PM,70,59,68,W,15,0,29.57,0,1,1.416,0.196,239.17,6,0,0,19
7/19/2008,2:00 PM,70,57,64,W,16,0,29.57,0,1,2.91,0.604,236.15,12.6,1,0,17
7/19/2008,2:30 PM,72,57,60,W,18,0,29.57,0,1,1.754,0.064,237.55,7.4,1,0,18
7/19/2008,3:00 PM,70,57,64,WSW,15,0,29.57,0,1,2.118,0,237.44,10,17,0,18
7/19/2008,3:30 PM,72,57,60,WSW,16,0,29.57,0,1,1.33,0.134,239.35,5.6,0,1,18
7/19/2008,4:00 PM,75,55,50,SW,17,0,29.57,0,0,1.35,0.192,237.35,5.6,0,0,18
7/19/2008,4:30 PM,77,57,50,WSW,18,0,29.57,0,1,1.294,0.094,238.04,5.4,0,0,18
7/19/2008,5:00 PM,75,55,50,WSW,17,0,29.57,0,1,1.306,0.094,238.84,5.4,0,2,18
7/19/2008,5:30 PM,75,57,53,WSW,15,0,29.57,0,1,1.25,0,238.58,5.2,0,0,18
7/19/2008,6:00 PM,75,55,50,W,17,0,29.57,0,1,0.892,0.174,238.25,3.8,0,0,11
7/19/2008,6:30 PM,73,55,53,NW,16,0,29.57,0,1,0.234,0.102,240.37,1,0,1,1
7/19/2008,7:00 PM,73,57,57,WNW,15,0,29.57,0,1,0.454,0.158,239.04,2,0,0,0
7/19/2008,7:30 PM,73,55,53,WNW,14,0,29.57,0,1,0.252,0.112,240.25,1.2,0,0,1
7/19/2008,8:00 PM,73,55,53,W,16,0,29.57,0,1,2.262,0.154,239.37,9.6,0,36,0
7/19/2008,8:30 PM,72,54,53,WNW,14,26,29.57,0,1,0.214,0.084,240.85,1,0,0,1
7/19/2008,9:00 PM,70,52,53,WNW,13,0,29.57,0,0,0.174,0,241.88,0.8,0,0,0
7/19/2008,9:30 PM,68,50,52,WNW,10,0,29.6,0,0,0.578,0.224,242.7,2.4,0,0,0
7/19/2008,10:00 PM,68,50,52,NW,8,0,29.6,0,0,0.584,0.076,237.99,2.4,0,0,1
7/19/2008,10:30 PM,66,50,56,WNW,7,0,29.6,0,0,0.672,0.194,239.48,2.8,0,1,0
7/19/2008,11:00 PM,64,52,64,WNW,7,0,29.63,0,0,0.878,0.056,238.99,3.6,0,0,1
7/19/2008,11:30 PM,64,52,64,WNW,5,0,29.63,0,0,1.492,0,240.18,6.2,0,0,0
7/20/2008,12:00 AM,64,52,64,NW,7,0,29.63,0,0,1.748,0.258,240.18,7.2,0,2,1
7/20/2008,12:30 AM,63,52,68,WNW,7,0,29.63,0,0,1.81,0.142,240.82,7.4,1,0,18
7/20/2008,1:00 AM,61,52,72,NW,7,0,29.63,0,0,3.034,0.186,237.89,12.8,38,0,11
7/20/2008,1:30 AM,61,52,72,WNW,5,0,29.63,0,0,0.304,0.216,242.55,1.4,0,1,0
7/20/2008,2:00 AM,59,52,77,WNW,5,0,29.63,0,0,0.144,0,240.82,0.6,0,0,0
7/20/2008,2:30 AM,61,52,72,W,5,0,29.63,0,0,0.24,0.118,240.73,1,0,0,0
7/20/2008,3:00 AM,57,52,82,WNW,3,0,29.63,0,0,0.322,0.236,240.27,1.6,0,1,0
7/20/2008,3:30 AM,54,50,88,WNW,3,0,29.63,0,0,0.292,0.168,240.73,1.4,0,0,1
7/20/2008,4:00 AM,54,50,88,WSW,3,0,29.63,0,0,0.814,0.082,241.11,3.4,0,0,1
7/20/2008,4:30 AM,52,50,94,VAR,2,0,29.63,0,0,0.226,0.108,241.68,1,0,1,1
7/20/2008,5:00 AM,52,50,94,W,5,0,29.63,0,1,0.24,0.12,241.54,1,0,0,1
7/20/2008,5:30 AM,52,50,94,W,5,0,29.63,0,1,0.244,0.12,241.54,1,0,0,1
7/20/2008,6:00 AM,52,50,94,WSW,3,0,29.63,0,1,0.414,0.35,243.34,2.2,0,1,1
7/20/2008,6:30 AM,52,50,94,VAR,1,0,29.66,0,1,0.146,0,242.6,0.6,0,0,1
7/20/2008,7:00 AM,52,50,94,W,3,0,29.66,0,1,0.146,0,242.51,0.6,0,0,1
7/20/2008,7:30 AM,54,52,94,W,6,0,29.66,0,1,0.242,0.14,242.2,1.2,0,1,1
7/20/2008,8:00 AM,55,52,88,W,7,0,29.66,0,1,0.36,0.216,240.29,1.8,0,0,1
7/20/2008,8:30 AM,57,54,88,W,10,0,29.66,0,1,2.036,0.296,237.45,8.6,0,0,29
7/20/2008,9:00 AM,59,54,82,W,10,0,29.66,0,1,0.298,0.102,240.05,1.2,0,0,1
7/20/2008,9:30 AM,61,54,77,WNW,7,0,29.66,0,1,0.22,0,239.66,1,0,0,1
7/20/2008,10:00 AM,61,54,77,WNW,12,0,29.66,0,1,0.23,0,240.79,1,0,0,1
7/20/2008,10:30 AM,63,54,72,WNW,12,0,29.66,0,1,0.298,0.06,239,1.2,0,0,1
7/20/2008,11:00 AM,63,54,72,WNW,10,0,29.69,0,1,0.558,0.054,237.06,2.4,0,0,0
7/20/2008,11:30 AM,63,52,68,NW,14,0,29.69,0,1,0.426,0,238.26,1.8,0,0,0
7/20/2008,12:00 PM,66,48,52,NW,16,0,29.69,0,1,0.672,0.354,237.86,3.2,0,0,1
7/20/2008,12:30 PM,66,46,49,NW,14,0,29.69,0,1,1.4,0.068,236.61,5.8,0,0,18
7/20/2008,1:00 PM,68,46,46,WNW,13,0,29.69,0,1,3.648,0.158,234.51,15.4,36,0,17
7/20/2008,1:30 PM,68,43,40,NW,13,0,29.69,0,1,0.34,0.062,238.68,1.4,1,1,1
7/20/2008,2:00 PM,68,41,37,NW,16,0,29.69,0,1,0.998,0.182,238.14,4.2,1,1,11
7/20/2008,2:30 PM,70,45,40,NNW,17,0,29.69,0,1,0.434,0,238.95,1.8,0,5,1
7/20/2008,3:00 PM,72,43,35,NW,14,0,29.69,0,1,1.252,0.048,237.57,5.2,0,0,18
7/20/2008,3:30 PM,68,43,40,NW,17,0,29.72,0,1,0.88,0.25,235.91,4,0,0,11
7/20/2008,4:00 PM,68,41,37,NNW,16,0,29.72,0,0,0.146,0,240.98,0.6,0,0,1
7/20/2008,4:30 PM,68,41,37,NNW,15,0,29.72,0,0,0.146,0,240.75,0.6,0,0,0
7/20/2008,5:00 PM,68,43,40,NNW,15,0,29.72,0,0,0.726,0.216,238.42,3.4,0,0,9
7/20/2008,5:30 PM,70,43,38,NW,13,0,29.72,0,0,0.31,0.178,238.06,1.4,0,1,0
7/20/2008,6:00 PM,68,45,43,NW,14,0,29.72,0,0,0.144,0,239.1,0.6,0,0,1
7/20/2008,6:30 PM,66,43,43,NW,15,0,29.75,0,0,0.24,0.088,237.91,1,0,0,0
7/20/2008,7:00 PM,68,43,40,NW,14,0,29.75,0,0,0.236,0.082,239.4,1,0,2,1
7/20/2008,7:30 PM,68,43,40,NNW,15,0,29.75,0,0,0.218,0.066,240.35,1,0,0,1
7/20/2008,8:00 PM,66,43,43,NW,12,0,29.75,0,0,0.52,0.284,240.6,2.4,0,0,1
7/20/2008,8:30 PM,66,43,43,NNW,14,0,29.75,0,0,0.558,0.072,238.82,2.2,0,1,1
7/20/2008,9:00 PM,64,43,45,NNW,12,0,29.78,0,0,0.476,0,240.69,2,0,0,0
7/20/2008,9:30 PM,64,41,42,NNW,12,0,29.78,0,0,2.362,0.188,239.03,10.2,0,0,18
7/20/2008,10:00 PM,63,43,48,NW,12,0,29.78,0,0,1.626,0.116,238.19,6.8,0,2,18
7/20/2008,10:30 PM,61,43,52,NW,9,0,29.81,0,0,0.298,0.122,242.46,1.4,0,0,0
7/20/2008,11:00 PM,61,45,55,NW,10,0,29.81,0,0,0.332,0.214,241.29,1.6,0,0,1
7/20/2008,11:30 PM,59,45,59,NW,8,0,29.84,0,0,0.244,0.104,242.29,1,0,1,1
7/21/2008,12:00 AM,57,45,63,W,6,0,29.84,0,0,0.154,0,241.42,0.6,0,0,0
7/21/2008,12:30 AM,54,45,72,W,7,0,29.84,0,0,0.256,0.112,241.7,1.2,0,0,0
7/21/2008,1:00 AM,54,46,77,WNW,7,0,29.84,0,0,0.308,0.21,242.89,1.4,0,1,0
7/21/2008,1:30 AM,52,46,82,W,5,0,29.84,0,0,0.23,0.084,241.89,1,0,0,1
7/21/2008,2:00 AM,52,46,82,W,3,0,29.84,0,0,0.252,0.106,238.88,1.2,0,0,1
7/21/2008,2:30 AM,52,46,82,VAR,2,0,29.84,0,0,0.236,0.094,239.23,1,0,2,0
7/21/2008,3:00 AM,52,46,82,W,6,0,29.84,0,0,0.158,0,239.76,0.6,0,0,0
7/21/2008,3:30 AM,50,46,87,W,6,0,29.81,0,0,0.26,0.116,240.25,1.2,0,0,1
7/21/2008,4:00 AM,50,46,87,W,5,0,29.81,0,0,0.998,0.314,241.07,4.2,0,2,12
7/21/2008,4:30 AM,52,48,88,W,5,0,29.81,0,0,0.224,0.078,238.91,1,0,0,1
7/21/2008,5:00 AM,54,48,82,WNW,7,0,29.81,0,0,0.252,0.102,237.97,1.2,0,0,1
7/21/2008,5:30 AM,54,48,82,WNW,6,0,29.81,0,0,0.236,0.094,238.79,1,0,1,1
7/21/2008,6:00 AM,52,48,88,WNW,8,0,29.81,0,0,0.31,0.202,238.76,1.4,0,0,0
7/21/2008,6:30 AM,52,48,88,WNW,9,0,29.84,0,0,0.288,0.132,241.45,1.4,0,0,1
7/21/2008,7:00 AM,52,48,88,WNW,7,0,29.84,0,0,1.294,0.082,239.21,5.4,0,1,18
7/21/2008,7:30 AM,55,50,82,WNW,5,0,29.84,0,0,1.46,0.094,237.17,6.2,0,0,18
7/21/2008,8:00 AM,57,50,77,NW,7,0,29.84,0,0,1.38,0.104,239.12,5.8,0,0,18
7/21/2008,8:30 AM,57,48,72,NNW,9,0,29.84,0,0,1.278,0.09,238.46,5.2,0,2,18
7/21/2008,9:00 AM,59,46,63,N,13,0,29.84,0,0,1.346,0.196,237.09,5.6,0,0,18
7/21/2008,9:30 AM,61,46,59,NNW,12,0,29.87,0,0,1.29,0.098,237,5.4,0,0,18
7/21/2008,10:00 AM,63,45,52,NNW,10,0,29.87,0,1,1.45,0.082,237.44,6.2,0,2,18
7/21/2008,10:30 AM,63,46,55,NW,9,0,29.87,0,0,0.42,0.106,238.24,2,0,0,1
7/21/2008,11:00 AM,64,46,52,NW,12,0,29.87,0,1,0.434,0.114,237.35,2.2,0,0,0
7/21/2008,11:30 AM,63,45,52,WNW,13,0,29.87,0,1,0.408,0.094,237.2,2,0,1,0
7/21/2008,12:00 PM,64,45,49,NW,14,0,29.87,0,1,0.43,0.102,236.38,2,0,0,0
7/21/2008,12:30 PM,63,45,52,WNW,12,0,29.87,0,1,0.506,0,236.21,2.4,0,0,1
7/21/2008,1:00 PM,64,45,49,WNW,9,0,29.87,0,1,0.618,0.142,236.15,2.8,0,1,1
7/21/2008,1:30 PM,68,45,43,WNW,15,0,29.87,0,1,0.444,0.1,237.89,2.2,0,0,0
7/21/2008,2:00 PM,66,41,40,NW,14,0,29.87,0,1,1.454,0,236.22,6.2,0,0,18
7/21/2008,2:30 PM,68,41,37,NW,17,0,29.87,0,1,1.438,0.082,237.84,6,0,2,18
7/21/2008,3:00 PM,68,41,37,NNW,15,0,29.87,0,1,1.474,0.118,239.19,6.2,0,0,18
7/21/2008,3:30 PM,70,43,38,NNW,13,0,29.87,0,0,1.424,0.062,237.1,6,0,0,18
7/21/2008,4:00 PM,70,41,35,NNW,13,0,29.87,0,0,2.126,0.186,238.3,9,0,2,29
7/21/2008,4:30 PM,70,43,38,NW,14,0,29.87,0,0,0.476,0.128,239.72,2.2,0,0,1
7/21/2008,5:00 PM,70,43,38,NW,14,0,29.87,0,0,0.376,0,240.64,1.8,0,0,0
7/21/2008,5:30 PM,70,41,35,VAR,13,26,29.87,0,0,0.304,0.206,239.43,1.4,0,2,0
7/21/2008,6:00 PM,70,41,35,NW,14,0,29.87,0,0,0.244,0.116,239.76,1,0,0,1
7/21/2008,6:30 PM,68,43,40,NNW,14,0,29.87,0,0,0.146,0,239.42,0.6,0,0,1
7/21/2008,7:00 PM,68,41,37,NW,13,0,29.87,0,0,0.234,0.104,239.39,1,0,1,0
7/21/2008,7:30 PM,68,43,40,NNW,13,0,29.9,0,0,1.06,0.516,237.48,5.6,0,0,1
7/21/2008,8:00 PM,66,43,43,NNW,12,0,29.9,0,0,1.784,0.3,236.7,7.6,0,0,18
7/21/2008,8:30 PM,66,43,43,NNW,12,0,29.9,0,0,0.56,0.392,240.48,2.8,0,2,1
7/21/2008,9:00 PM,64,43,45,NW,12,0,29.9,0,0,0.65,0.21,239.2,2.8,0,0,1
7/21/2008,9:30 PM,64,45,49,NNW,9,0,29.9,0,0,4.33,0.412,236.89,18.4,37,0,18
7/21/2008,10:00 PM,63,45,52,NNW,10,0,29.93,0,0,1.692,0.098,239.65,7,2,1,18
7/21/2008,10:30 PM,63,45,52,N,10,0,29.93,0,0,0.462,0.17,243.62,2,0,0,1
7/21/2008,11:00 PM,61,45,55,NNW,9,0,29.93,0,0,0.896,0.156,242.99,3.6,0,0,12
7/21/2008,11:30 PM,61,45,55,NW,7,0,29.93,0,0,0.306,0.222,243.72,1.4,0,1,1
7/22/2008,12:00 AM,61,45,55,NW,7,0,29.93,0,0,0.324,0.224,241.47,1.6,0,0,1
7/22/2008,12:30 AM,59,45,59,NNW,7,0,29.95,0,0,0.26,0.118,240.57,1.2,0,0,0
7/22/2008,1:00 AM,57,45,63,NNW,7,0,29.95,0,0,0.234,0.11,241.56,1,0,1,0
7/22/2008,1:30 AM,57,45,63,NW,7,0,29.95,0,0,0.148,0,240.06,0.6,0,0,1
7/22/2008,2:00 AM,59,46,63,NW,6,0,29.95,0,0,0.316,0.212,238.1,1.6,0,0,0
7/22/2008,2:30 AM,54,45,72,NW,3,0,29.95,0,0,0.23,0.102,238.87,1,0,2,1
7/22/2008,3:00 AM,54,45,72,NNW,5,0,29.95,0,0,0.148,0,239.57,0.6,0,0,0
7/22/2008,3:30 AM,52,45,76,W,5,0,29.95,0,0,0.244,0.116,239.49,1,0,0,1
7/22/2008,4:00 AM,52,46,82,W,5,0,29.95,0,0,0.286,0.154,238.68,1.4,0,1,0
7/22/2008,4:30 AM,50,45,82,W,2,0,29.95,0,0,0.222,0.086,238.92,1,0,0,0
7/22/2008,5:00 AM,48,45,87,W,5,0,29.95,0,0,0.196,0.05,238.92,0.8,0,0,1
7/22/2008,5:30 AM,48,45,87,W,6,0,29.95,0,0,0.33,0.232,239.05,1.6,0,1,0
7/22/2008,6:00 AM,48,45,87,W,6,0,29.95,0,0,0.148,0,239.49,0.6,0,0,1
7/22/2008,6:30 AM,48,45,87,W,6,0,29.95,0,0,1.26,0.072,237.77,5.2,0,0,18
7/22/2008,7:00 AM,50,46,87,W,6,0,29.95,0,0,1.302,0.374,238.67,6.6,0,2,1
7/22/2008,7:30 AM,52,48,88,W,6,0,29.95,0,0,0.21,0,241.41,1,0,0,0
7/22/2008,8:00 AM,55,50,82,W,6,0,29.95,0,0,1.23,0,241.48,5,0,0,19
7/22/2008,8:30 AM,57,50,77,W,3,0,29.95,0,0,1.444,0.324,238.61,6.2,0,2,18
7/22/2008,9:00 AM,61,52,72,VAR,3,0,29.95,0,0,0.252,0.112,238.93,1.2,0,0,1
7/22/2008,9:30 AM,63,52,68,NW,3,0,29.95,0,0,0.148,0,239.24,0.6,0,0,0
7/22/2008,10:00 AM,64,52,64,WNW,3,0,29.95,0,0,0.234,0.106,240.15,1,0,1,1
7/22/2008,10:30 AM,66,52,60,W,3,0,29.95,0,0,0.444,0.134,240.5,2,0,0,0
7/22/2008,11:00 AM,68,50,52,NW,3,0,29.95,0,0,0.362,0,239.84,1.4,0,0,1
7/22/2008,11:30 AM,68,48,49,NW,7,0,29.95,0,0,0.444,0.114,238.55,2.2,0,1,0
7/22/2008,12:00 PM,72,48,43,W,10,0,29.95,0,1,0.504,0.132,239.45,2.4,0,0,1
7/22/2008,12:30 PM,70,48,46,WNW,10,0,29.95,0,1,0.738,0.386,238.58,3.4,0,0,0
7/22/2008,1:00 PM,72,46,41,VAR,8,0,29.95,0,1,0.492,0.062,239.68,2.2,0,1,1
7/22/2008,1:30 PM,73,48,41,NNW,9,0,29.95,0,0,0.402,0.06,238.52,2,0,0,0
7/22/2008,2:00 PM,73,46,38,NW,9,0,29.95,0,0,0.498,0.07,238.79,2.4,0,0,1
7/22/2008,2:30 PM,75,43,31,NNW,9,0,29.95,0,0,0.482,0.054,237.43,2.2,0,1,1
7/22/2008,3:00 PM,75,45,34,N,9,0,29.93,0,0,0.402,0.08,238.39,2,0,0,0
7/22/2008,3:30 PM,75,45,34,VAR,9,0,29.93,0,0,1.054,0.2,237.48,4.6,0,0,11
7/22/2008,4:00 PM,77,43,29,VAR,7,0,29.93,0,0,0.342,0.238,239.35,1.6,0,2,0
7/22/2008,4:30 PM,77,45,32,NW,8,0,29.93,0,0,0.15,0,239.96,0.6,0,0,1
7/22/2008,5:00 PM,79,41,26,NNW,8,0,29.93,0,0,0.404,0.046,240.94,2.2,0,0,5
7/22/2008,5:30 PM,79,43,28,NW,6,0,29.93,0,0,1.458,0.328,239.31,6.2,0,1,18
7/22/2008,6:00 PM,79,45,30,N,6,0,29.9,0,0,0.15,0,240.6,0.6,0,0,1
7/22/2008,6:30 PM,79,43,28,N,8,0,29.9,0,0,0.152,0,242.11,0.6,0,0,1
7/22/2008,7:00 PM,79,41,26,NNW,7,0,29.9,0,0,0.418,0.272,242.02,2.2,0,1,1
7/22/2008,7:30 PM,79,41,26,NW,10,0,29.9,0,0,0.56,0.38,238.27,2.8,0,0,0
7/22/2008,8:00 PM,77,39,26,NNW,7,0,29.9,0,0,0.342,0,238.35,1.6,0,0,1
7/22/2008,8:30 PM,75,41,29,NW,9,0,29.9,0,0,0.322,0.24,240.09,1.6,0,2,1
7/22/2008,9:00 PM,73,41,31,NW,8,0,29.9,0,0,1.624,0.164,238.73,6.8,0,0,18
7/22/2008,9:30 PM,72,43,35,NNW,7,0,29.9,0,0,0.536,0.068,241.2,2.2,0,0,1
7/22/2008,10:00 PM,72,41,33,NNW,8,0,29.9,0,0,1.298,0.284,239.34,5.6,0,2,11
7/22/2008,10:30 PM,70,45,40,NNW,8,0,29.93,0,0,0.642,0.132,241.7,2.8,0,0,0
7/22/2008,11:00 PM,68,46,46,N,8,0,29.93,0,0,0.556,0,242.76,2.2,0,0,1
7/22/2008,11:30 PM,68,48,49,N,7,0,29.93,0,0,0.324,0.248,242.18,1.6,0,2,1
7/23/2008,12:00 AM,64,48,56,N,7,0,29.93,0,0,0.264,0.126,242.82,1.2,0,0,1
7/23/2008,12:30 AM,66,48,52,NNE,9,0,29.93,0,0,0.152,0,241.17,0.6,0,0,1
7/23/2008,1:00 AM,64,48,56,NNE,6,0,29.93,0,0,0.312,0.216,238.69,1.6,0,0,0
7/23/2008,1:30 AM,63,48,59,NNE,6,0,29.93,0,0,0.254,0.116,239.42,1.2,0,0,1
7/23/2008,2:00 AM,61,48,63,NNE,5,0,29.93,0,0,0.148,0,238.67,0.6,0,0,1
7/23/2008,2:30 AM,61,48,63,NNE,3,0,29.93,0,0,0.148,0,238.9,0.6,0,0,0
7/23/2008,3:00 AM,61,48,63,NE,6,0,29.93,0,0,0.25,0.116,238.88,1.2,0,0,1
7/23/2008,3:30 AM,61,50,68,NNE,6,0,29.93,0,0,0.228,0.09,240.31,1,0,0,0
7/23/2008,4:00 AM,61,50,68,NNE,7,0,29.9,0,0,0.15,0,240.13,0.6,0,0,0
7/23/2008,4:30 AM,59,50,72,NNE,6,0,29.93,0,0,0.25,0.118,240.11,1.2,0,0,1
7/23/2008,5:00 AM,57,50,77,NNE,3,0,29.9,0,0,0.182,0,239.9,1,0,0,0
7/23/2008,5:30 AM,57,50,77,NNE,3,0,29.9,0,0,1.262,0.072,237.88,5.2,0,0,18
7/23/2008,6:00 AM,57,50,77,NE,3,0,29.9,0,0,0.248,0.122,240.97,1.2,0,0,1
7/23/2008,6:30 AM,57,50,77,VAR,2,0,29.9,0,0,0.242,0.11,241.33,1,0,2,1
7/23/2008,7:00 AM,59,50,72,NE,2,0,29.9,0,0,0.15,0,240.56,0.6,0,0,1
7/23/2008,7:30 AM,61,52,72,NNE,3,0,29.9,0,0,1.426,0.21,239.52,6,0,0,18
7/23/2008,8:00 AM,63,52,68,VAR,2,0,29.9,0,0,1.466,0.096,240.18,6,0,1,19
7/23/2008,8:30 AM,64,52,64,VAR,2,0,29.9,0,0,1.194,0,238.19,5,0,0,18
7/23/2008,9:00 AM,66,52,60,E,5,0,29.9,0,0,1.958,0.21,239.57,8.2,0,0,29
7/23/2008,9:30 AM,68,50,52,E,3,0,29.9,0,0,1.66,0.314,237.47,7,0,1,18
7/23/2008,10:00 AM,70,52,53,ESE,5,0,29.9,0,0,1.238,0,236.88,5.2,0,0,18
7/23/2008,10:30 AM,72,50,46,ESE,5,0,29.9,0,0,0.312,0.104,237.74,1.4,0,0,0
7/23/2008,11:00 AM,73,48,41,E,6,0,29.9,0,0,0.564,0.22,237.53,2.8,0,1,1
7/23/2008,11:30 AM,73,50,44,E,6,0,29.9,0,0,0.63,0.098,240.49,2.8,0,0,1
7/23/2008,12:00 PM,75,50,41,NE,9,0,29.9,0,0,0.686,0.186,241.03,3.2,0,0,1
7/23/2008,12:30 PM,75,50,41,E,10,0,29.87,0,0,0.77,0.236,239.89,3.4,0,1,0
7/23/2008,1:00 PM,75,50,41,ENE,9,0,29.87,0,0,0.37,0,242.21,1.8,0,0,0
7/23/2008,1:30 PM,77,50,39,ENE,8,0,29.87,0,0,0.392,0,240.01,2,0,0,0
7/23/2008,2:00 PM,77,50,39,E,10,0,29.87,0,0,0.728,0.298,239.79,3.4,0,1,1
7/23/2008,2:30 PM,79,52,39,VAR,8,0,29.84,0,0,0.366,0,240.51,1.8,0,0,0
7/23/2008,3:00 PM,79,52,39,ENE,9,0,29.84,0,0,0.146,0,238.27,0.6,0,0,1
7/23/2008,3:30 PM,81,52,37,ENE,7,0,29.84,0,0,0.324,0.234,238.95,1.6,0,1,1
7/23/2008,4:00 PM,81,52,37,E,10,0,29.81,0,0,0.202,0.066,241.1,0.8,0,0,0
7/23/2008,4:30 PM,81,52,37,ENE,8,0,29.81,0,0,0.228,0.092,241.42,1,0,0,1
7/23/2008,5:00 PM,81,52,37,E,9,0,29.81,0,0,0.458,0.184,240.51,2,0,1,1
7/23/2008,5:30 PM,81,52,37,E,10,22,29.78,0,0,0.148,0,240.99,0.6,0,0,1
7/23/2008,6:00 PM,81,54,39,E,9,0,29.78,0,0,0.22,0.09,240.46,1,0,0,0
7/23/2008,6:30 PM,81,52,37,E,9,0,29.78,0,0,0.25,0.124,241.73,1.2,0,0,0
7/23/2008,7:00 PM,81,50,34,E,10,0,29.78,0,0,1.33,0,239.55,5.4,0,0,18
7/23/2008,7:30 PM,79,52,39,VAR,12,0,29.78,0,0,0.342,0.088,241.84,1.4,0,0,0
7/23/2008,8:00 PM,79,52,39,E,10,0,29.75,0,0,0.432,0.178,242.18,2,0,0,1
7/23/2008,8:30 PM,79,52,39,ENE,12,0,29.75,0,0,0.974,0.14,241.42,4.8,1,0,1
7/23/2008,9:00 PM,77,54,44,E,13,0,29.75,0,0,0.678,0.18,243.1,3,1,1,1
7/23/2008,9:30 PM,75,52,44,E,12,0,29.75,0,0,0.538,0.08,242.58,2.2,0,0,0
7/23/2008,10:00 PM,73,52,47,E,9,0,29.75,0,0,2.826,0,235.73,12,37,0,1
7/23/2008,10:30 PM,72,50,46,E,9,0,29.75,0,0,1.398,0.142,241.45,5.8,0,2,1
7/23/2008,11:00 PM,72,50,46,E,9,0,29.75,0,0,0.41,0.116,242.41,1.8,0,0,1
7/23/2008,11:30 PM,72,48,43,E,9,0,29.75,0,0,0.3,0,243.42,1.2,0,0,1
7/24/2008,12:00 AM,70,48,46,E,9,0,29.75,0,0,0.452,0.214,243.09,2,0,1,1
7/24/2008,12:30 AM,70,48,46,E,8,0,29.75,0,0,0.53,0.216,241.24,2.4,0,0,1
7/24/2008,1:00 AM,68,48,49,E,9,0,29.75,0,0,1.398,0.094,237.32,5.8,0,0,18
7/24/2008,1:30 AM,66,50,56,E,9,0,29.75,0,0,0.352,0.1,240.18,1.4,0,1,1
7/24/2008,2:00 AM,66,50,56,E,8,0,29.75,0,0,0.268,0,240.8,1,0,0,0
7/24/2008,2:30 AM,64,50,59,E,7,0,29.75,0,0,0.432,0.212,239.73,2,0,0,0
7/24/2008,3:00 AM,63,50,63,E,6,0,29.75,0,0,0.448,0.23,239.63,2,0,1,1
7/24/2008,3:30 AM,61,50,68,ENE,3,0,29.75,0,0,0.266,0,239.84,1,0,0,0
7/24/2008,4:00 AM,63,50,63,ENE,7,0,29.72,0,0,0.264,0,238.88,1,0,0,0
7/24/2008,4:30 AM,61,50,68,E,8,0,29.72,0,0,1.212,0.434,239.33,5.4,0,1,13
7/24/2008,5:00 AM,61,50,68,E,7,0,29.72,0,0,0.344,0.08,239.92,1.4,0,0,1
7/24/2008,5:30 AM,61,50,68,ENE,8,0,29.72,0,0,0.268,0,240.36,1,0,0,1
7/24/2008,6:00 AM,61,50,68,E,5,0,29.72,0,0,0.37,0.132,240.73,1.6,0,1,1
7/24/2008,6:30 AM,59,50,72,E,3,0,29.72,0,0,0.372,0.118,242.31,1.6,0,0,1
7/24/2008,7:00 AM,61,50,68,E,8,0,29.72,0,0,1.476,0.072,241.07,6,0,0,18
7/24/2008,7:30 AM,61,50,68,E,9,0,29.69,0,0,1.504,0,241.15,6.2,0,0,18
7/24/2008,8:00 AM,63,50,63,E,10,0,29.69,0,0,1.414,0.102,239.3,5.8,0,0,18
7/24/2008,8:30 AM,64,50,59,E,12,0,29.69,0,0,1.404,0.098,237.6,5.8,0,0,18
7/24/2008,9:00 AM,68,52,56,E,10,0,29.69,0,0,1.3,0,237.19,5.4,0,0,18
7/24/2008,9:30 AM,70,52,53,E,8,0,29.69,0,0,2.062,0.16,236.69,8.6,0,0,29
7/24/2008,10:00 AM,72,52,50,ESE,10,0,29.69,0,0,1.442,0.13,238.17,6,0,0,18
7/24/2008,10:30 AM,73,50,44,ESE,10,0,29.66,0,0,0.362,0.084,239.23,1.6,0,0,1
7/24/2008,11:00 AM,75,50,41,E,12,0,29.66,0,0,0.268,0,240.71,1,0,0,1
7/24/2008,11:30 AM,79,52,39,SE,15,0,29.66,0,0,0.456,0.254,240.38,2.2,0,2,1
7/24/2008,12:00 PM,79,50,36,ESE,16,0,29.66,0,0,0.362,0.112,239.2,1.6,0,0,1
7/24/2008,12:30 PM,79,48,34,E,16,0,29.63,0,0,0.266,0,240.52,1,0,0,0
7/24/2008,1:00 PM,81,48,32,ESE,16,0,29.63,0,0,0.354,0.106,240.46,1.4,0,2,1
